accession,lighttreatment,lightintensity,leaftype,n_plant,trait,estimate,lowerCI,upperCI
LA0750,sun,high,pseudohypo,11,tau,255.37055582864718,232.3800553470683,281.8784046431833
LA0750,sun,high,pseudohypo,11,lambda,1.3202927929879351,1.2688951530894388,1.3729571448315938
LA0750,sun,high,pseudohypo,11,gcl,22.491360424783203,22.02445525421308,22.95961825738197
LA0750,sun,high,pseudohypo,11,gi,0.36639178821876695,0.3224877468602151,0.4160247849037852
LA0750,sun,high,pseudohypo,11,gmax,2.5838354175673897,2.459597679252457,2.7179926656800046
LA0750,sun,low,amphi,9,tau,182.1420972163142,165.5239669564769,200.91190047650667
LA0750,sun,low,amphi,9,lambda,1.2217237186387047,1.1747641008276994,1.2700663032628279
LA0750,sun,low,amphi,9,gcl,23.885864312469426,23.381976080001145,24.377689701515525
LA0750,sun,low,amphi,9,gi,0.21349586354449468,0.18742927161774237,0.24187477984501346
LA0750,sun,low,amphi,9,gmax,3.848910327421302,3.6592311682867265,4.0438392781586865
LA0750,sun,low,pseudohypo,9,tau,184.3972080823927,168.00461244918907,203.64240022554839
LA0750,sun,low,pseudohypo,9,lambda,1.1965791019456278,1.1504222523198562,1.2451743218950504
LA0750,sun,low,pseudohypo,9,gcl,22.491360424783203,22.02445525421308,22.95961825738197
LA0750,sun,low,pseudohypo,9,gi,0.17199323816253126,0.15080956553504415,0.19501710034234152
LA0750,sun,low,pseudohypo,9,gmax,2.5838354175673897,2.459597679252457,2.7179926656800046
LA1028,shade,low,amphi,10,tau,205.37005703675595,186.0855031873727,229.08530262725932
LA1028,shade,low,amphi,10,lambda,1.2532525146132019,1.2017847316967278,1.307406668742649
LA1028,shade,low,amphi,10,gcl,23.301314143738583,22.78713009682397,23.817356922721974
LA1028,shade,low,amphi,10,gi,0.2196255276441784,0.19318009556732624,0.2511095723011679
LA1028,shade,low,amphi,10,gmax,3.0343848976996624,2.8791691816898743,3.191191213572444
LA1028,shade,high,amphi,10,tau,284.82052229548344,258.1834577800923,317.7165146184823
LA1028,shade,high,amphi,10,lambda,1.382550690502028,1.3274340797545103,1.4423703220548632
LA1028,shade,high,amphi,10,gcl,23.301314143738583,22.78713009682397,23.817356922721974
LA1028,shade,high,amphi,10,gi,0.4684096694021201,0.4119395594122002,0.5344508037130252
LA1028,shade,high,amphi,10,gmax,3.0343848976996624,2.8791691816898743,3.191191213572444
LA1028,shade,low,pseudohypo,10,tau,208.1508801166324,188.0161211968403,231.80024743891943
LA1028,shade,low,pseudohypo,10,lambda,1.227393378221914,1.176497764331695,1.2804276750400059
LA1028,shade,low,pseudohypo,10,gcl,21.950499111992055,21.469709230201627,22.450786527341016
LA1028,shade,low,pseudohypo,10,gi,0.1770840409440965,0.15546305153564366,0.20184469561987653
LA1028,shade,low,pseudohypo,10,gmax,2.037689218711151,1.937424524955641,2.1436275298558978
